Postcode,Dwelling Type,Median_Sales_Price,Qtly_Median_Change,Annual_Median_Change,Qtly_Count_Change,Annual_Count_Change,Year,Quarter
2333,Strata,445,0.2027,0.37979999999999997,0.0,-0.16670000000000001,2023,Q1
2570,Non Strata,1090,0.09,0.3797,-0.2807,-0.36729999999999996,2022,Q1
2571,Non Strata,1103,0.0809,0.37810000000000005,-0.25370000000000004,-0.10710000000000001,2022,Q1
2548,Strata,503,-0.009899999999999999,0.37670000000000003,-0.16670000000000001,0.129,2022,Q1
2219,Strata,1060,0.1158,0.3766,1.1723999999999999,0.0678,2022,Q2
2464,Non Strata,1125,0.14800000000000002,0.3761,0.75,0.5909,2024,Q1
2650,Strata,333,-0.11199999999999999,0.376,-0.23260000000000003,-0.0571,2022,Q1
2336,Total,550,0.2791,0.375,0.0833,0.44439999999999996,2022,Q3
2336,Non Strata,550,0.2791,0.375,0.0833,0.44439999999999996,2022,Q3
2296,Total,1100,0.27390000000000003,0.375,0.375,0.22219999999999998,2023,Q4
2404,Total,275,-0.0678,0.375,0.1818,0.1818,2022,Q4
2404,Non Strata,275,-0.0678,0.375,0.1818,0.1818,2022,Q4
2536,Non Strata,848,0.0089,0.3736,-0.15109999999999998,-0.3018,2022,Q1
2300,Total,1113,0.2225,0.3735,-0.024399999999999998,0.0,2023,Q4
2333,Strata,370,0.21309999999999998,0.3729,-0.1176,-0.4643,2022,Q4
2211,Total,1510,0.1426,0.37270000000000003,-0.2568,0.1458,2024,Q1
2029,Total,3500,0.6470999999999999,0.3725,-0.2353,-0.1333,2023,Q2
2293,Strata,980,0.3243,0.3725,-0.25,0.0,2022,Q4
2548,Total,813,0.1324,0.3725,-0.07690000000000001,-0.1,2022,Q1
2404,Total,295,0.0085,0.3721,0.375,-0.3529,2022,Q3
2404,Non Strata,295,0.0085,0.3721,0.375,-0.3529,2022,Q3
2529,Non Strata,1200,0.0435,0.3714,-0.1759,-0.2193,2022,Q1
2207,Total,1200,-0.016399999999999998,0.3714,-0.1165,0.046,2022,Q3
2380,Non Strata,453,0.15289999999999998,0.3712,-0.26,0.5417000000000001,2022,Q1
2753,Non Strata,1268,0.4371,0.3703,-0.36840000000000006,-0.4857,2022,Q2
2336,Total,578,0.156,0.3697,-0.15380000000000002,1.2,2024,Q1
2336,Non Strata,578,0.156,0.3697,-0.15380000000000002,1.2,2024,Q1
2782,Non Strata,1168,0.061399999999999996,0.36950000000000005,0.1429,-0.3333,2022,Q3
2256,Non Strata,1205,0.1157,0.3693,-0.2895,-0.40659999999999996,2022,Q1
2303,Total,1400,0.3084,0.36920000000000003,-0.4561,-0.1389,2022,Q1
2337,Total,548,0.2086,0.36869999999999997,-0.027000000000000003,-0.3455,2022,Q4
2030,Non Strata,9300,0.012,0.3676,0.2917,0.3478,2023,Q3
2852,Total,670,0.1261,0.36729999999999996,-0.1176,-0.0625,2024,Q1
2852,Non Strata,670,0.1261,0.36729999999999996,-0.1176,-0.0625,2024,Q1
2644,Total,335,0.046900000000000004,0.36729999999999996,0.0,-0.2,2022,Q1
2644,Non Strata,335,0.046900000000000004,0.36729999999999996,0.0,-0.2,2022,Q1
2518,Strata,680,-0.042300000000000004,0.3668,-0.4865,-0.2963,2022,Q1
2663,Total,389,0.0799,0.3664,-0.46149999999999997,-0.5333,2022,Q3
2710,Total,350,0.16670000000000001,0.36590000000000006,0.0943,-0.0645,2022,Q3
2486,Non Strata,1083,0.138,0.36590000000000006,-0.25,-0.2609,2022,Q1
2710,Non Strata,350,0.09380000000000001,0.36590000000000006,0.0,-0.2097,2022,Q3
2095,Strata,2185,0.2486,0.36560000000000004,-0.013500000000000002,0.0,2024,Q1
2444,Non Strata,910,0.0706,0.3643,0.0106,-0.0861,2022,Q1
2038,Non Strata,2353,0.162,0.3641,-0.0909,0.0526,2023,Q4
2731,Non Strata,815,0.4052,0.364,0.3846,0.2857,2023,Q4
2444,Total,832,0.1093,0.3639,-0.0375,-0.12960000000000002,2022,Q1
2572,Total,1088,0.24530000000000002,0.3636,0.11109999999999999,-0.3333,2022,Q2
2572,Non Strata,1088,0.24530000000000002,0.3636,0.11109999999999999,-0.3333,2022,Q2
2316,Non Strata,1155,0.26899999999999996,0.3625,0.0,0.125,2024,Q1
2486,Total,920,0.0824,0.36200000000000004,-0.2705,-0.2877,2022,Q1
2264,Non Strata,834,0.0227,0.3619,-0.1209,-0.0805,2022,Q1
2340,Strata,320,0.0492,0.3617,-0.11109999999999999,0.0435,2022,Q1
2587,Total,320,-0.0078000000000000005,0.3617,-0.1333,0.1818,2022,Q2
2587,Non Strata,320,-0.0078000000000000005,0.3617,-0.1333,0.1818,2022,Q2
2160,Total,858,0.09939999999999999,0.3611,-0.0815,-0.2994,2022,Q2
2023,Total,3130,0.4227,0.36090000000000005,-0.2444,-0.575,2022,Q4
2305,Non Strata,1150,0.0875,0.36090000000000005,-0.3333,-0.1628,2022,Q1
2782,Total,1160,0.0545,0.3607,0.1905,-0.3056,2022,Q3
2754,Non Strata,1265,0.2974,0.3602,0.1364,0.0,2022,Q2
2016,Non Strata,1945,0.22519999999999998,0.3601,-0.2273,-0.15,2023,Q3
2827,Total,255,0.0968,0.36,0.5832999999999999,-0.1364,2022,Q2
2827,Non Strata,255,0.0968,0.36,0.5832999999999999,-0.1364,2022,Q2
2487,Total,1210,-0.19329999999999997,0.35960000000000003,-0.2913,-0.3178,2022,Q1
2132,Non Strata,2400,0.16649999999999998,0.3594,0.2143,0.4167,2023,Q3
2317,Total,856,-0.1351,0.3591,0.2632,0.3333,2022,Q2
2529,Total,1060,0.08,0.359,-0.20149999999999998,-0.3593,2022,Q1
2264,Total,826,0.0315,0.3586,-0.16329999999999997,-0.0989,2022,Q1
2795,Non Strata,652,0.0349,0.3583,-0.19920000000000002,-0.1893,2022,Q1
2258,Non Strata,1475,-0.1012,0.3582,-0.40909999999999996,-0.2778,2022,Q1
2152,Total,1208,0.23199999999999998,0.35729999999999995,-0.4706,-0.28,2022,Q1
2015,Non Strata,2100,-0.0278,0.35700000000000004,0.0625,0.4167,2023,Q3
2280,Non Strata,1000,0.0638,0.3569,-0.22769999999999999,-0.2571,2022,Q1
2030,Non Strata,8140,0.0436,0.3567,-0.5556,-0.5556,2022,Q1
2847,Total,495,0.0051,0.35619999999999996,-0.0556,0.3077,2022,Q3
2847,Non Strata,495,0.0051,0.35619999999999996,-0.0556,0.3077,2022,Q3
2731,Total,648,0.25120000000000003,0.35600000000000004,0.2727,0.2727,2023,Q4
2372,Total,400,0.0444,0.35590000000000005,0.11539999999999999,-0.3256,2022,Q2
2372,Non Strata,400,0.0444,0.35590000000000005,0.11539999999999999,-0.3256,2022,Q2
2141,Non Strata,1600,0.042300000000000004,0.35590000000000005,-0.1765,0.68,2024,Q1
2143,Total,1301,0.32299999999999995,0.3557,-0.3846,-0.2,2023,Q4
2481,Strata,1725,0.4082,0.3556,-0.2609,-0.2917,2022,Q3
2326,Total,610,0.1091,0.3556,0.2414,-0.07690000000000001,2022,Q2
2448,Total,678,0.0754,0.355,-0.1429,0.07690000000000001,2022,Q2
2627,Total,1175,-0.2119,0.35450000000000004,-0.10529999999999999,-0.34619999999999995,2022,Q3
2557,Non Strata,1151,-0.0011,0.3544,-0.1892,-0.0909,2022,Q1
2518,Non Strata,1300,0.07440000000000001,0.3542,-0.6786,-0.561,2022,Q1
2650,Total,515,0.03,0.35350000000000004,-0.0199,-0.24359999999999998,2022,Q2
2102,Total,1986,0.19640000000000002,0.3533,-0.12119999999999999,-0.09369999999999999,2023,Q2
2049,Non Strata,2318,0.11960000000000001,0.3533,-0.6862999999999999,-0.3333,2022,Q1
2630,Total,575,0.1058,0.3529,-0.023799999999999998,-0.1277,2022,Q1
2850,Non Strata,675,-0.0121,0.3514,-0.2623,-0.1818,2022,Q1
2827,Total,250,-0.1379,0.3514,0.0,-0.125,2023,Q3
2827,Non Strata,250,-0.1379,0.3514,0.0,-0.125,2023,Q3
2714,Total,510,-0.1371,0.35100000000000003,-0.4286,-0.5861999999999999,2022,Q1
2122,Total,1465,-0.2228,0.3502,0.09759999999999999,0.5698,2023,Q3
2320,Non Strata,713,0.07139999999999999,0.3494,-0.40619999999999995,-0.3184,2022,Q1
2647,Non Strata,765,0.1168,0.3492,-0.07690000000000001,-0.2,2022,Q2
2427,Total,850,0.0726,0.3492,-0.2963,-0.1739,2022,Q2
2191,Total,1876,0.1649,0.3488,-0.07690000000000001,-0.25,2023,Q4
2226,Total,1550,0.0915,0.3478,-0.15689999999999998,0.5926,2023,Q4
2030,Non Strata,8388,0.1334,0.34740000000000004,-0.28,-0.4194,2023,Q2
2066,Non Strata,3638,0.0438,0.3472,0.11109999999999999,-0.0698,2023,Q3
2199,Strata,593,-0.0207,0.34659999999999996,-0.2632,1.8,2023,Q4
2209,Total,1400,-0.0141,0.34619999999999995,0.09519999999999999,0.122,2024,Q1
2641,Non Strata,475,0.0795,0.3456,0.386,-0.1023,2022,Q2
2488,Total,1100,-0.0638,0.3456,-0.24,0.1875,2022,Q1
2582,Non Strata,935,0.1839,0.3454,0.0,-0.1481,2022,Q2
2546,Total,965,0.17679999999999998,0.344,-0.1346,-0.4304,2022,Q2
2880,Total,210,0.10529999999999999,0.344,-0.0857,-0.25,2024,Q1
2880,Non Strata,210,0.10529999999999999,0.344,-0.0857,-0.25,2024,Q1
2232,Total,1075,0.09050000000000001,0.34380000000000005,-0.109,-0.4927,2022,Q2
2754,Non Strata,1060,-0.013999999999999999,0.3435,-0.2353,-0.6286,2023,Q4
2114,Total,1162,0.4165,0.3428,-0.1176,-0.3284,2022,Q4
2357,Total,335,0.25,0.3427,-0.1739,-0.3871,2022,Q4
2357,Non Strata,335,0.25,0.3427,-0.1739,-0.3871,2022,Q4
2206,Total,1940,0.1378,0.34259999999999996,-0.0625,-0.1818,2023,Q4
2096,Strata,1235,-0.0679,0.34240000000000004,0.10869999999999999,0.5455,2024,Q1
2191,Total,1735,-0.0753,0.34240000000000004,1.5,-0.375,2022,Q2
2470,Total,530,0.1778,0.3418,0.5640999999999999,-0.0758,2022,Q2
2546,Non Strata,1023,0.09119999999999999,0.34159999999999996,0.11109999999999999,-0.35479999999999995,2022,Q2
2225,Non Strata,1965,0.0694,0.34130000000000005,-0.4583,0.0833,2022,Q1
2179,Total,1140,-0.042,0.34119999999999995,-0.1857,-0.3871,2022,Q3
2179,Non Strata,1140,-0.042,0.34119999999999995,-0.1857,-0.3871,2022,Q3
2627,Total,1073,0.061900000000000004,0.3406,-0.2,-0.2432,2024,Q1
2008,Strata,1270,0.7951,0.3404,0.44439999999999996,0.23809999999999998,2022,Q3
2445,Total,945,-0.133,0.3404,-0.15789999999999998,-0.23809999999999998,2022,Q1
2282,Non Strata,1253,0.1602,0.34009999999999996,-0.3455,-0.52,2022,Q1
2537,Total,940,0.0694,0.34,-0.16390000000000002,-0.43329999999999996,2022,Q3
2400,Total,335,0.0308,0.34,0.0,-0.26789999999999997,2023,Q1
2320,Total,690,0.061500000000000006,0.3398,-0.363,-0.2314,2022,Q1
2116,Total,1795,0.15810000000000002,0.3396,-0.10339999999999999,0.7333,2024,Q1
2103,Strata,1520,0.0393,0.3392,0.1875,0.35710000000000003,2023,Q2
2551,Non Strata,930,0.3286,0.3381,1.1667,-0.31579999999999997,2022,Q4
2280,Total,960,0.0362,0.33799999999999997,-0.177,-0.2955,2022,Q1
2590,Total,432,0.12210000000000001,0.3375,-0.047599999999999996,-0.4118,2023,Q1
2590,Non Strata,432,0.12210000000000001,0.3375,-0.047599999999999996,-0.4118,2023,Q1
2577,Total,1150,-0.08070000000000001,0.3372,-0.4965,-0.5297999999999999,2022,Q1
2305,Total,1055,0.055,0.3371,-0.3824,-0.3226,2022,Q1
2478,Total,1230,0.0789,0.337,-0.16190000000000002,-0.4014,2022,Q2
2443,Total,750,0.0274,0.3369,-0.3833,-0.1778,2022,Q2
2154,Strata,1116,0.030899999999999997,0.33649999999999997,0.1528,0.3607,2023,Q4
2430,Non Strata,684,0.09359999999999999,0.335,0.0327,-0.233,2022,Q2
2579,Total,978,0.0265,0.3348,0.5,-0.25,2022,Q2
2579,Non Strata,978,0.0265,0.3348,0.5,-0.25,2022,Q2
2705,Total,415,0.1857,0.3344,-0.2051,-0.1143,2024,Q1
2404,Total,250,0.25,0.3333,0.3636,0.25,2022,Q1
2720,Total,440,0.1355,0.3333,0.125,-0.2969,2022,Q1
2516,Total,1800,0.0588,0.3333,-0.1739,-0.24,2022,Q2
2259,Strata,580,0.0242,0.3333,-0.3182,-0.21050000000000002,2022,Q1
2671,Total,330,-0.1081,0.3333,0.5,0.07139999999999999,2023,Q3
2671,Non Strata,330,-0.1081,0.3333,0.5,0.07139999999999999,2023,Q3
2454,Total,960,0.0105,0.33240000000000003,-0.5455,-0.23079999999999998,2022,Q1
2454,Non Strata,960,0.0105,0.33240000000000003,-0.5455,-0.23079999999999998,2022,Q1
2489,Non Strata,1600,-0.06570000000000001,0.33240000000000003,-0.16670000000000001,-0.5312,2022,Q2
2350,Non Strata,518,0.11289999999999999,0.33030000000000004,-0.191,0.0141,2022,Q1
2304,Strata,625,-0.0741,0.3298,0.0,-0.5806,2022,Q1
2151,Total,1050,0.2704,0.32909999999999995,0.35,-0.198,2022,Q2
2505,Non Strata,1040,0.1751,0.32909999999999995,0.0,-0.1429,2022,Q2
2621,Total,1123,0.1059,0.3284,-0.3529,0.0,2022,Q1
2577,Non Strata,1175,-0.1547,0.32770000000000005,-0.4524,-0.4889,2022,Q1
2022,Non Strata,3850,0.17739999999999997,0.3276,0.0,-0.3333,2024,Q1
2324,Non Strata,700,0.019299999999999998,0.327,-0.1496,-0.08470000000000001,2022,Q1
2318,Non Strata,843,0.003,0.3268,-0.3239,-0.0943,2022,Q1
2762,Total,796,-0.1204,0.3267,-0.09,-0.7267,2023,Q1
2257,Strata,965,0.22149999999999997,0.3265,0.1389,-0.5119,2022,Q1
2193,Total,1028,-0.2644,0.3265,0.1515,0.551,2023,Q4
2330,Non Strata,610,0.0702,0.3261,-0.3308,-0.31010000000000004,2022,Q1
2548,Non Strata,915,-0.0108,0.3261,0.0278,-0.24489999999999998,2022,Q1
2225,Total,1750,0.013300000000000001,0.3258,-0.31579999999999997,-0.31579999999999997,2023,Q4
2225,Non Strata,1750,-0.0006,0.3258,-0.2778,-0.2353,2023,Q4
2850,Total,660,-0.0075,0.32530000000000003,-0.2993,-0.16519999999999999,2022,Q1
2323,Strata,530,0.06,0.325,0.9412,0.9412,2022,Q1
2213,Strata,1030,0.0842,0.3248,0.1818,1.1667,2023,Q2
2286,Total,725,0.0204,0.3248,-0.42310000000000003,-0.16670000000000001,2022,Q1
2286,Non Strata,725,0.0204,0.3248,-0.42310000000000003,-0.16670000000000001,2022,Q1
2334,Total,755,0.16149999999999998,0.3246,-0.1765,-0.4167,2022,Q3
2334,Non Strata,755,0.16149999999999998,0.3246,-0.1765,-0.4167,2022,Q3
2061,Strata,1987,-0.006500000000000001,0.3246,-0.0323,-0.1429,2023,Q2
2039,Non Strata,2503,0.021400000000000002,0.3237,-0.2647,-0.3056,2022,Q1
2212,Strata,1000,0.0526,0.3236,-0.2667,1.75,2023,Q4
2037,Non Strata,2250,-0.0217,0.3235,-0.2979,0.1379,2022,Q1
2762,Total,980,-0.0392,0.3225,-0.2938,0.0,2023,Q3
2335,Non Strata,714,-0.0083,0.3222,-0.26530000000000004,0.1613,2022,Q1
2093,Non Strata,3920,0.0215,0.3221,-0.4032,-0.43939999999999996,2022,Q1
2258,Total,1150,0.07980000000000001,0.3218,-0.45159999999999995,-0.32,2022,Q1
2151,Non Strata,1818,0.026000000000000002,0.3218,-0.45,-0.3714,2022,Q1
2769,Total,1520,-0.0075,0.32170000000000004,-0.1364,-0.3214,2022,Q1
2769,Non Strata,1520,-0.0075,0.32170000000000004,-0.1364,-0.3214,2022,Q1
2358,Total,463,0.0054,0.3214,-0.21739999999999998,-0.0526,2022,Q3
2358,Non Strata,463,0.0054,0.3214,-0.21739999999999998,-0.0526,2022,Q3
2754,Total,1043,0.3031,0.32130000000000003,-0.35710000000000003,-0.5263,2023,Q4
2164,Total,1100,0.1815,0.32130000000000003,-0.44439999999999996,-0.3,2022,Q1
2174,Non Strata,1195,-0.0245,0.3204,-0.4103,-0.6349,2022,Q2
2502,Non Strata,845,0.032400000000000005,0.32030000000000003,-0.0833,-0.15380000000000002,2022,Q2
2487,Non Strata,2030,0.005,0.32030000000000003,-0.41509999999999997,-0.1389,2022,Q1
2536,Total,779,-0.0262,0.32030000000000003,-0.1547,-0.25,2022,Q1
2479,Total,2508,0.0235,0.3197,0.0,-0.37929999999999997,2022,Q2
2479,Non Strata,2508,0.0235,0.3197,0.0,-0.37929999999999997,2022,Q2
2159,Total,2713,0.20559999999999998,0.3196,0.2727,-0.22219999999999998,2022,Q2
2330,Non Strata,630,0.0286,0.3194,0.1778,-0.0862,2022,Q2
2209,Non Strata,1700,0.1724,0.3189,-0.1481,-0.11539999999999999,2023,Q4
2300,Total,890,-0.0166,0.3185,-0.4048,-0.2857,2022,Q1
2333,Total,435,0.0482,0.3182,-0.04,-0.027000000000000003,2022,Q2
2720,Total,440,0.0173,0.31739999999999996,-0.413,-0.1818,2022,Q2
2025,Total,4000,0.6,0.3169,0.09759999999999999,0.18420000000000003,2023,Q3
2315,Total,909,0.0103,0.31679999999999997,-0.2663,-0.1565,2022,Q1
2777,Total,977,0.0441,0.31670000000000004,-0.2297,0.0755,2022,Q1
2804,Total,395,-0.092,0.31670000000000004,0.8571,-0.35,2022,Q2
2804,Non Strata,395,-0.092,0.31670000000000004,0.8571,-0.35,2022,Q2
2065,Non Strata,4455,0.2041,0.3159,0.3143,0.6429,2024,Q1
2103,Total,2500,0.19190000000000002,0.31579999999999997,-0.5,-0.2821,2022,Q1
2133,Strata,688,-0.013600000000000001,0.31579999999999997,0.4,0.2727,2024,Q1
2582,Total,908,0.1491,0.3156,0.0435,-0.1273,2022,Q2
2428,Total,730,0.0282,0.3153,-0.29600000000000004,-0.43320000000000003,2022,Q1
2049,Non Strata,2301,0.22390000000000002,0.31489999999999996,-0.16,-0.3226,2023,Q3
2786,Non Strata,710,-0.1207,0.3148,0.8332999999999999,-0.2667,2022,Q1
2358,Total,460,-0.0417,0.3143,0.09519999999999999,-0.11539999999999999,2022,Q2
2358,Non Strata,460,-0.0417,0.3143,0.09519999999999999,-0.11539999999999999,2022,Q2
2540,Total,900,-0.0217,0.3139,-0.2716,-0.3297,2022,Q1
2132,Non Strata,2339,-0.0256,0.31379999999999997,0.29410000000000003,0.22219999999999998,2023,Q4
2281,Total,1005,-0.1261,0.31370000000000003,-0.1148,-0.2987,2022,Q2
2594,Total,440,0.07980000000000001,0.3134,0.0417,-0.2754,2022,Q2
2260,Strata,1300,-0.037000000000000005,0.3131,-0.3784,-0.3947,2022,Q3
2060,Non Strata,3650,0.18710000000000002,0.313,0.8,2.0,2023,Q4
2206,Total,2100,0.05,0.3125,-0.24489999999999998,-0.11900000000000001,2024,Q1
2571,Total,1050,0.042199999999999994,0.3125,-0.2206,-0.0702,2022,Q1
2295,Non Strata,1050,0.0,0.3125,-0.0417,-0.439,2022,Q2
2705,Non Strata,395,0.258,0.3123,-0.2045,-0.16670000000000001,2022,Q3
2714,Non Strata,510,-0.1371,0.3119,-0.4286,-0.5714,2022,Q1
2756,Non Strata,1115,0.1525,0.3118,-0.2742,-0.35710000000000003,2022,Q2
2125,Non Strata,2689,0.17679999999999998,0.31170000000000003,-0.2632,-0.42469999999999997,2022,Q1
2620,Total,695,0.0109,0.31129999999999997,-0.254,-0.3554,2022,Q3
2330,Total,590,0.0351,0.3111,0.09820000000000001,-0.1277,2022,Q2
2441,Total,780,0.10640000000000001,0.3109,-0.3889,-0.45,2022,Q3
2441,Non Strata,780,0.10640000000000001,0.3109,-0.3889,-0.45,2022,Q3
2102,Total,1835,0.0669,0.3107,0.0333,0.10710000000000001,2023,Q4
2443,Non Strata,760,-0.0194,0.3103,-0.2553,-0.125,2022,Q2
2777,Non Strata,977,0.0366,0.3098,-0.20829999999999999,0.0962,2022,Q1
2264,Non Strata,920,0.1038,0.3096,-0.048799999999999996,-0.1522,2022,Q2
2705,Total,385,0.2379,0.3095,-0.0571,-0.34,2023,Q2
2225,Non Strata,2050,0.0761,0.3089,-0.2143,-0.0833,2024,Q1
2627,Total,1250,0.0638,0.3089,0.1176,-0.4571,2022,Q4
2163,Total,750,-0.07690000000000001,0.3089,-0.3421,-0.2187,2023,Q1
2517,Total,1335,-0.0048,0.30879999999999996,-0.2857,-0.3443,2022,Q2
2582,Total,863,-0.049800000000000004,0.30879999999999996,-0.25,-0.3208,2022,Q3
2582,Non Strata,863,-0.07780000000000001,0.30879999999999996,-0.21739999999999998,-0.3208,2022,Q3
2125,Total,2660,0.17309999999999998,0.30870000000000003,-0.2241,-0.39189999999999997,2022,Q1
2251,Strata,1050,0.3125,0.3084,-0.1,0.2857,2023,Q4
2265,Total,850,0.009899999999999999,0.30820000000000003,-0.3488,-0.4167,2022,Q1
2265,Non Strata,850,0.009899999999999999,0.30820000000000003,-0.3488,-0.4167,2022,Q1
2039,Non Strata,2325,0.022000000000000002,0.308,-0.3214,0.0556,2023,Q4
2296,Non Strata,1020,0.054299999999999994,0.3077,0.375,-0.2667,2022,Q3
2469,Total,425,0.0366,0.3077,0.07139999999999999,-0.3478,2022,Q2
2469,Non Strata,425,0.0366,0.3077,0.07139999999999999,-0.3478,2022,Q2
2464,Strata,850,0.0102,0.3077,-0.25,0.0,2022,Q1
2320,Strata,425,-0.0576,0.3077,-0.25,-0.069,2022,Q2
2644,Total,451,0.33630000000000004,0.3072,0.2727,0.0,2023,Q1
2644,Non Strata,451,0.33630000000000004,0.3072,0.2727,0.0,2023,Q1
2790,Total,500,0.06269999999999999,0.3072,-0.4706,-0.46,2022,Q1
2790,Non Strata,500,0.0471,0.3072,-0.46,-0.46,2022,Q1
2224,Non Strata,2150,0.014199999999999999,0.307,-0.619,-0.4286,2022,Q1
2340,Strata,328,0.0454,0.3068,-0.1,-0.1429,2022,Q3
2502,Total,820,0.0037,0.3068,-0.0541,-0.2391,2022,Q2
2483,Total,1438,-0.0304,0.3068,-0.46340000000000003,-0.2667,2022,Q1
2155,Total,1575,0.09970000000000001,0.30670000000000003,-0.10890000000000001,-0.0426,2023,Q3
2541,Total,725,0.0584,0.3063,-0.21739999999999998,-0.23170000000000002,2022,Q1
2400,Total,290,0.035699999999999996,0.3063,0.3784,-0.21539999999999998,2023,Q3
2427,Non Strata,849,0.2,0.3062,0.2,-0.3333,2022,Q1
2779,Total,871,0.0241,0.3061,-0.4545,0.0,2022,Q1
2779,Non Strata,871,0.0241,0.3061,-0.4545,0.0,2022,Q1
2261,Non Strata,1063,-0.0319,0.3061,-0.156,-0.16269999999999998,2022,Q1
2478,Total,1110,-0.0417,0.3059,-0.359,-0.36310000000000003,2022,Q1
2026,Non Strata,5158,0.2429,0.30579999999999996,-0.4828,-0.21050000000000002,2022,Q1
2219,Non Strata,2306,-0.0124,0.30579999999999996,-0.5263,-0.4,2022,Q1
2324,Strata,588,-0.057699999999999994,0.3056,0.125,-0.1,2023,Q3
2357,Total,390,-0.0311,0.3054,-0.16670000000000001,-0.16670000000000001,2024,Q1
2357,Non Strata,390,-0.0311,0.3054,-0.16670000000000001,-0.16670000000000001,2024,Q1
2106,Total,2635,-0.009399999999999999,0.3045,-0.15560000000000002,-0.3667,2022,Q1
2483,Non Strata,1730,0.1449,0.3042,-0.1714,-0.34090000000000004,2022,Q2
2154,Total,2030,0.124,0.3042,-0.36920000000000003,-0.366,2022,Q1
2259,Total,850,0.0366,0.3037,-0.218,-0.19149999999999998,2022,Q1
2337,Non Strata,548,0.1551,0.3036,0.0,-0.28,2022,Q4
2216,Non Strata,1853,0.12990000000000002,0.3036,-0.10339999999999999,0.0,2024,Q1
2121,Total,1193,0.2045,0.30329999999999996,-0.2768,-0.0725,2022,Q1
2327,Non Strata,593,0.058899999999999994,0.30329999999999996,-0.2927,-0.12119999999999999,2022,Q1
2291,Non Strata,2010,-0.013500000000000002,0.3031,0.0,-0.2,2023,Q4
2350,Total,488,0.0833,0.30260000000000004,-0.2249,-0.0241,2022,Q1
2443,Total,743,0.0458,0.30260000000000004,0.25579999999999997,-0.1429,2022,Q1
2220,Non Strata,2205,0.0475,0.3024,-0.3725,-0.23809999999999998,2022,Q1
2700,Total,280,0.009000000000000001,0.3023,-0.5,-0.37929999999999997,2022,Q4
2700,Non Strata,280,0.009000000000000001,0.3023,-0.5,-0.37929999999999997,2022,Q4
2260,Total,1563,-0.012,0.30210000000000004,-0.2027,-0.2133,2022,Q1
2783,Total,911,0.1512,0.302,-0.0667,-0.39130000000000004,2022,Q1
2783,Non Strata,911,0.1512,0.302,-0.0667,-0.39130000000000004,2022,Q1
2085,Non Strata,2492,-0.0596,0.3013,-0.2432,-0.2632,2022,Q1
2221,Strata,1108,0.275,0.3012,-0.3,0.5,2024,Q1
2530,Total,817,0.0143,0.3012,-0.3179,-0.23129999999999998,2022,Q1
2079,Non Strata,1692,-0.0239,0.3012,-0.3077,-0.1429,2022,Q1
2782,Total,1174,-0.0832,0.301,-0.3333,-0.11109999999999999,2022,Q1
2782,Non Strata,1174,-0.0832,0.301,-0.322,-0.11109999999999999,2022,Q1
2069,Non Strata,4225,0.1802,0.3,-0.4103,-0.08,2024,Q1
2765,Total,1170,-0.0043,0.3,-0.22699999999999998,-0.5706,2022,Q2
2576,Total,1800,-0.0204,0.29960000000000003,0.1389,-0.30510000000000004,2022,Q2
2030,Total,4353,0.1966,0.2993,-0.4375,-0.40979999999999994,2023,Q1
2619,Non Strata,1296,0.2585,0.2988,0.0435,0.6,2024,Q1
2594,Total,403,0.08199999999999999,0.2984,-0.3521,-0.4458,2022,Q1
2097,Total,2337,-0.0596,0.2983,-0.36920000000000003,-0.3387,2022,Q1
2790,Total,675,0.3636,0.2981,-0.2857,-0.3077,2024,Q1
2283,Non Strata,810,0.015700000000000002,0.2981,-0.2923,-0.3333,2022,Q1
2326,Non Strata,610,0.1091,0.2979,0.2414,0.0,2022,Q2
2785,Total,890,0.0659,0.2978,-0.2,0.0,2022,Q1
2785,Non Strata,890,0.0659,0.2978,-0.2,0.0,2022,Q1
2262,Non Strata,766,0.0416,0.2975,-0.38159999999999994,-0.1376,2022,Q1
2016,Total,1595,0.4053,0.2967,0.2069,-0.1463,2022,Q2
2135,Non Strata,3825,0.1292,0.2964,-0.5667,-0.381,2022,Q1
2516,Total,1475,0.0926,0.2964,0.10529999999999999,0.3125,2023,Q4
2346,Total,350,0.014499999999999999,0.2963,-0.0833,-0.3125,2023,Q1
2346,Non Strata,350,0.014499999999999999,0.2963,-0.0833,-0.3125,2023,Q1
2164,Non Strata,1101,0.1116,0.2962,-0.3962,-0.2727,2022,Q1
2758,Total,1653,0.1975,0.2961,-0.2727,-0.3143,2022,Q3
2758,Non Strata,1653,0.1975,0.2961,-0.2727,-0.3143,2022,Q3
2130,Total,1073,0.17859999999999998,0.2961,1.1333,0.1429,2023,Q2
2290,Total,888,0.0555,0.29600000000000004,-0.2143,-0.3053,2022,Q1
2705,Total,390,0.3265,0.2957,-0.26,-0.11900000000000001,2022,Q3
2016,Total,1490,0.0836,0.2957,-0.0175,0.3023,2024,Q1
2790,Non Strata,675,0.3636,0.2956,-0.2857,-0.2969,2024,Q1
2330,Total,570,0.0364,0.2955,-0.26,-0.24489999999999998,2022,Q1
2298,Strata,570,-0.0172,0.2955,0.22219999999999998,0.22219999999999998,2022,Q1
2575,Strata,734,0.0051,0.2952,1.0,11.0,2024,Q1
2317,Total,1010,0.2132,0.2949,-0.2,-0.0857,2023,Q3
